filename=: 1.jpg,  aircraft number=: 14 
x-pos         , y-pos         , x-pos         , y-pos         , direction
336.527161, 446.8410, 304.4104, 448.2374, 0   
624.181091, 597.6499, 594.8571, 597.6499, 1   
946.744446, 357.4728, 918.8168, 378.4185, 1   
923.006042, 325.3561, 893.6821, 344.9054, 1   
1057.05835, 290.4466, 1058.454, 319.7706, 1   
1351.69421, 713.5493, 1351.694, 740.0805, 0   
1344.71228, 273.6901, 1347.505, 301.6177, 0   
425.895386, 685.6217, 393.7786, 685.6217, 1   
896.474854, 409.1388, 868.5473, 428.6881, 0   


filename=: 153.jpg,  aircraft number=: 64 
x-pos         , y-pos         , x-pos         , y-pos         , direction
929.987915, 758.2333, 970.4829, 758.2333, 1   
1029.13073, 723.3239, 1029.130, 680.0361, 1   
1080.79675, 680.0361, 1080.796, 720.5311, 0   
1132.46276, 716.3420, 1132.462, 678.6398, 1   
248.007690, 341.1984, 290.0938, 342.7015, 1   
532.020142, 360.2655, 572.5150, 358.8692, 0   
536.598450, 408.8369, 577.1815, 408.8369, 0   
131.259552, 564.1368, 173.1509, 564.1368, 0   
132.270767, 509.5430, 169.8476, 509.5430, 0   
132.270767, 459.9415, 171.3507, 459.9415, 0   
251.348083, 695.3963, 290.4466, 694.0000, 1   
43.287727 , 481.7505, 86.57545, 481.7505, 1   
135.448700, 342.1126, 173.1509, 342.1126, 0   
135.276917, 399.8184, 174.3569, 396.8123, 0   
800.124756, 293.2394, 804.1461, 336.6892, 1   
687.018127, 300.2213, 721.9275, 325.3561, 1   
86.575455 , 353.2836, 51.66599, 353.2836, 0   
53.062374 , 227.6096, 30.72032, 227.6096, 0   
418.913483, 223.4205, 390.9859, 223.4205, 0   
89.368210 , 396.5714, 51.66599, 396.5714, 0   
90.764587 , 441.2555, 50.26961, 439.8591, 0   
85.179077 , 565.5332, 46.08048, 565.5332, 0   
87.971832 , 610.2172, 46.08048, 610.2172, 0   
89.368210 , 653.5050, 46.08048, 650.7122, 0   
93.557343 , 696.7927, 51.66599, 694.0000, 0   
175.943665, 610.2172, 138.2414, 611.6137, 1   
174.547287, 653.5050, 134.0523, 653.5050, 1   
170.358154, 696.7927, 131.2595, 696.7927, 1   
289.050293, 607.4245, 249.9517, 606.0281, 0   
293.239441, 564.1368, 254.1408, 568.3259, 0   
290.446686, 455.2193, 251.3480, 456.6156, 0   
289.050293, 395.1750, 256.9335, 396.5714, 0   
374.229370, 343.5090, 343.5090, 343.5090, 1   
378.418518, 395.1750, 346.3018, 395.1750, 1   
378.418518, 562.7404, 347.6981, 562.7404, 1   
379.814880, 608.8209, 346.3018, 611.6137, 1   
384.004028, 652.1086, 346.3018, 652.1086, 1   
384.004028, 694.0000, 346.3018, 694.0000, 1   
217.835007, 642.3339, 213.6458, 675.8471, 0   
498.507050, 568.3259, 462.2012, 569.7223, 0   
501.299805, 638.1448, 462.2012, 638.1448, 0   
571.118713, 562.7404, 548.7766, 562.7404, 1   
579.497009, 606.0281, 545.9838, 606.0281, 1   
671.657959, 541.7948, 670.2615, 516.6599, 1   
522.245483, 720.5311, 520.8491, 677.2434, 1   
565.533203, 721.9275, 564.1368, 678.6398, 1   
744.269592, 354.6800, 706.5673, 356.0764, 0   
745.666016, 393.7786, 712.1528, 399.3641, 0   
762.422546, 575.3078, 726.1166, 600.4426, 0   
788.953735, 610.2172, 755.4406, 632.5593, 0   
814.088562, 647.9194, 780.5754, 668.8651, 0   
839.223328, 680.0361, 808.5030, 705.1710, 0   
895.078491, 485.9396, 865.7545, 505.4889, 0   
923.006042, 515.2636, 899.2676, 532.0201, 0   
807.106628, 374.2293, 787.5573, 411.9315, 0   
756.837036, 298.8249, 756.8370, 332.3380, 1   
885.303833, 329.5452, 848.9979, 353.2836, 1   
1012.37426, 329.5452, 1012.374, 300.2213, 0   
1301.42456, 308.5996, 1301.424, 287.6539, 0   
994.221313, 653.5050, 971.8792, 670.2615, 0   
776.386353, 547.3803, 807.1066, 522.2454, 0   
797.331970, 583.6860, 832.2414, 559.9476, 0   
141.034210, 818.2776, 117.2957, 818.2776, 1   
569.722351, 815.4849, 547.3803, 814.0885, 1   


filename=: 154.jpg,  aircraft number=: 86 
x-pos         , y-pos         , x-pos         , y-pos         , direction
90.764587 , 39.09859, 129.8631, 39.09859, 1   
372.833008, 50.26961, 372.7630, 90.18461, 1   
325.356140, 111.7102, 360.2655, 111.7102, 1   
328.148895, 154.9979, 360.2655, 149.4124, 1   
416.120728, 93.55734, 414.7243, 48.87324, 0   
466.390350, 51.66599, 449.6338, 85.17907, 1   
448.237427, 262.5191, 467.7867, 289.0502, 0   
346.301819, 350.4909, 378.4185, 330.9416, 1   
392.382294, 301.6177, 420.3098, 283.4647, 0   
370.040253, 386.7967, 402.1569, 365.8511, 1   
441.255524, 375.6257, 469.1831, 353.2836, 0   
37.702213 , 455.2193, 36.30583, 499.9034, 1   
380.278473, 786.1092, 427.2917, 790.3500, 0   
705.171021, 506.8853, 744.0230, 518.5615, 0   
694.000000, 477.5613, 694.0000, 437.0664, 1   
643.730408, 437.0664, 642.3339, 477.5613, 0   
446.841064, 494.3179, 476.1649, 473.3722, 1   
501.299805, 466.3903, 532.0201, 441.2555, 0   
893.682129, 816.8812, 917.4205, 786.1609, 0   
702.378296, 781.9718, 742.8732, 790.3500, 0   
589.271606, 784.7645, 619.9919, 786.1609, 0   
632.559387, 814.0885, 632.5593, 855.9798, 0   
589.271606, 850.3943, 589.2716, 815.4849, 1   
547.380310, 811.2957, 547.3803, 850.3943, 0   
505.488922, 853.1871, 506.8853, 816.8812, 1   
463.597595, 814.0885, 460.8048, 854.5834, 0   
417.517120, 860.1690, 418.9134, 812.6921, 1   
335.130798, 851.7907, 332.3380, 888.0965, 1   
727.513062, 892.2857, 754.0442, 871.3400, 0   
747.062378, 929.9879, 779.1790, 906.2495, 0   
893.682129, 938.3662, 914.6277, 955.1227, 0   
920.213257, 900.6640, 936.9698, 916.0241, 0   
1037.50903, 932.7807, 1062.643, 957.9155, 1   
1066.83300, 897.8712, 1094.760, 925.7988, 1   
1096.15698, 865.7545, 1125.480, 892.2857, 1   
1128.27368, 837.8269, 1154.804, 860.1690, 1   
1294.44262, 867.1509, 1323.766, 881.1146, 1   
1316.78466, 833.6378, 1347.505, 847.6016, 0   
1167.37219, 328.1488, 1195.299, 351.8873, 0   
1142.23742, 395.1750, 1164.579, 368.6438, 1   
1323.76660, 266.7082, 1346.108, 235.9879, 0   
694.000000, 8.378269, 707.9638, 34.90945, 1   
156.394363, 318.3742, 199.6820, 319.7706, 0   
1091.96777, 351.8873, 1112.913, 325.3561, 1   
1118.49902, 371.4366, 1138.048, 350.4909, 1   
194.096588, 363.0583, 157.7907, 363.0583, 1   
403.553314, 244.3661, 368.6438, 268.1046, 1   
354.680084, 272.2937, 318.3742, 272.2937, 0   
492.921539, 89.36821, 464.9939, 108.9175, 1   
516.659973, 120.0885, 487.3360, 141.0342, 1   
539.002014, 156.3943, 509.6780, 174.5472, 1   
597.649902, 74.00804, 569.7223, 93.55734, 0   
614.406433, 107.5211, 590.6680, 122.8812, 0   
428.688141, 22.34205, 389.5895, 19.54929, 1   
513.867188, 238.7806, 484.5432, 259.7263, 0   
532.020142, 273.6901, 506.8853, 291.8430, 0   
590.668030, 390.9859, 572.5150, 404.9497, 0   
899.267639, 466.3903, 886.7001, 483.1468, 0   
920.213257, 480.3541, 920.2132, 501.2998, 0   
1221.83105, 889.4929, 1200.885, 881.1146, 1   
1174.35412, 921.6096, 1189.714, 929.9879, 0   
1216.24548, 861.5653, 1202.281, 855.9798, 1   
1270.70422, 840.6197, 1263.722, 858.7726, 0   
1242.77661, 837.8269, 1212.056, 823.8631, 1   
991.428589, 395.1750, 976.0684, 413.3279, 0   
1010.97784, 410.5352, 997.0140, 428.6881, 0   
971.879272, 378.4185, 955.1227, 399.3641, 0   
1034.71630, 364.4547, 1016.563, 384.0040, 1   
1013.77063, 343.5090, 999.8068, 360.2655, 1   
802.917480, 41.89135, 802.9174, 61.44064, 1   
828.052307, 39.09859, 828.0523, 65.62977, 1   
855.979858, 44.68410, 855.9798, 62.83702, 1   
885.303833, 47.47686, 885.3038, 68.42253, 1   
914.627747, 40.49496, 916.0241, 67.02615, 1   
1117.10266, 125.6740, 1107.328, 108.9175, 0   
1103.13879, 206.6639, 1089.175, 187.1146, 1   
1131.06640, 189.9074, 1118.499, 173.1509, 1   
1135.25549, 219.2313, 1121.291, 229.0060, 0   
1079.40039, 219.2313, 1069.625, 203.8712, 1   
1163.18310, 268.1046, 1152.012, 251.3480, 0   
1226.02014, 304.4104, 1210.659, 290.4466, 1   
1234.39843, 199.6820, 1217.641, 187.1146, 0   
1258.13684, 196.8893, 1245.569, 178.7364, 0   
1276.28979, 180.1327, 1277.686, 160.5834, 0   
470.579468, 168.9617, 434.2736, 192.7001, 0   
280.672028, 87.97183, 269.5010, 53.06237, 0   


filename=: 155.jpg,  aircraft number=: 60 
x-pos         , y-pos         , x-pos         , y-pos         , direction
527.830994, 202.4748, 563.6538, 210.4307, 0   
985.843079, 20.94567, 1015.166, 46.08048, 0   
1297.23547, 238.7806, 1321.204, 272.0569, 1   
518.056335, 125.6740, 517.0584, 166.8415, 0   
464.993958, 173.1509, 466.3903, 129.8631, 1   
266.708252, 191.3038, 297.4285, 168.9617, 1   
326.752502, 154.9979, 354.6800, 134.0523, 0   
210.853119, 477.5613, 249.9517, 480.3541, 0   
157.790741, 544.5875, 156.3199, 584.6968, 1   
241.995377, 544.1138, 240.4923, 508.0400, 1   
286.257538, 506.8853, 284.8611, 543.1911, 0   
328.148895, 544.5875, 329.5452, 508.2817, 1   
371.436615, 508.2817, 369.7569, 544.1138, 0   
411.931580, 544.5875, 413.3279, 505.4889, 1   
411.931580, 477.5613, 445.4446, 477.5613, 0   
456.615692, 508.2817, 455.2193, 545.9838, 0   
526.434631, 477.5613, 565.5332, 480.3541, 0   
550.173035, 583.6860, 579.4970, 562.7404, 0   
569.722351, 624.1810, 601.8390, 599.0462, 0   
717.738464, 509.6780, 741.4768, 480.3541, 0   
716.342041, 628.3702, 738.6840, 649.3159, 0   
741.476868, 593.4607, 759.6297, 608.8209, 0   
860.169006, 626.9738, 888.0965, 650.7122, 1   
888.096558, 592.0643, 917.4205, 615.8027, 1   
918.816895, 557.1549, 946.7444, 583.6860, 1   
950.933594, 529.2273, 978.8611, 552.9658, 1   
1118.49902, 561.3440, 1146.426, 571.1187, 1   
1136.65197, 523.6418, 1171.561, 539.0020, 0   
1193.90344, 589.2716, 1192.507, 624.1810, 1   
1096.15698, 597.6499, 1132.462, 613.0100, 1   
1083.58960, 638.1448, 1118.499, 652.1086, 1   
1235.79480, 626.9738, 1234.398, 589.2716, 0   
1279.08252, 592.0643, 1279.082, 625.5774, 1   
709.360168, 791.7464, 741.4768, 819.6740, 1   
809.899414, 807.1066, 829.4486, 847.6016, 0   
195.492966, 80.98993, 226.2132, 60.04426, 1   
171.754532, 41.89135, 198.2857, 23.73843, 1   
960.708252, 89.36821, 984.4467, 60.04426, 1   
769.404419, 726.1166, 795.9356, 751.2515, 1   
265.311859, 65.62977, 294.6358, 44.68410, 0   
723.323975, 156.3943, 707.9638, 174.5472, 0   
742.873230, 168.9617, 742.8732, 194.0965, 0   
815.484924, 85.17907, 798.7283, 101.9356, 0   
794.539246, 68.42253, 776.3863, 90.76458, 0   
833.637817, 103.3319, 819.6740, 118.6921, 0   
854.583496, 55.85513, 840.6197, 72.61167, 1   
934.177063, 19.54929, 914.6277, 41.89135, 0   
956.519104, 43.28772, 941.1589, 61.44064, 0   
1096.15698, 529.2273, 1087.778, 551.5693, 0   
1066.83300, 530.6237, 1034.716, 516.6599, 1   
1041.69824, 554.3621, 1022.148, 545.9838, 1   
1043.09460, 579.4970, 1020.752, 572.5150, 1   
1013.77063, 619.9919, 995.6177, 613.0100, 1   
1002.59960, 652.1086, 984.4467, 645.1267, 1   
829.448669, 660.4869, 848.9979, 677.2434, 1   
844.808838, 795.9356, 860.1690, 816.8812, 0   
763.818909, 783.3682, 744.2695, 763.8189, 0   
1100.34606, 689.8108, 1068.229, 674.4506, 0   
896.474854, 529.2273, 871.3400, 555.7585, 0   
821.070435, 51.66599, 837.8269, 32.11669, 0   


filename=: 156.jpg,  aircraft number=: 57 
x-pos         , y-pos         , x-pos         , y-pos         , direction
177.340042, 231.7987, 177.3400, 286.2575, 1   
107.521126, 309.9959, 161.9798, 311.3923, 1   
113.106644, 374.2293, 157.8230, 360.7384, 1   
235.987930, 287.6539, 237.3843, 234.5915, 0   
46.080482 , 233.1951, 55.85513, 277.8792, 1   
280.672028, 277.8792, 303.0140, 237.3843, 0   
298.824951, 308.5996, 337.9235, 283.4647, 0   
332.338043, 351.8873, 367.2474, 325.3561, 0   
357.732300, 399.8184, 397.9678, 372.8330, 0   
260.032318, 423.8676, 308.5996, 389.5895, 1   
172.853851, 515.5553, 215.0422, 488.7323, 0   
107.521126, 519.4526, 154.8169, 526.0769, 1   
144.295380, 631.2922, 187.1146, 600.4426, 1   
205.267609, 564.1368, 242.9698, 537.6056, 0   
276.482910, 508.2817, 304.4104, 548.7766, 0   
177.340042, 677.2434, 215.0422, 652.1086, 1   
275.063080, 658.3477, 308.1307, 634.2984, 0   
357.472839, 550.1730, 392.3822, 529.2273, 1   
326.167694, 506.5369, 365.8511, 480.3541, 1   
276.482910, 822.4667, 312.7887, 795.9356, 1   
351.887329, 777.7827, 389.5895, 752.6478, 0   
537.605652, 744.2695, 537.6056, 797.3319, 0   
606.028198, 797.3319, 605.7399, 744.0230, 1   
621.388306, 837.8269, 668.8692, 852.2446, 0   
1224.62377, 661.8833, 1200.958, 691.4154, 0   
1171.56140, 657.6941, 1191.110, 633.9557, 1   
1160.39038, 600.4426, 1135.255, 631.1629, 0   
1230.20922, 599.0462, 1270.704, 633.9557, 0   
1213.45275, 498.5070, 1230.209, 522.2454, 1   
1287.46081, 545.9838, 1313.689, 568.1630, 0   
899.267639, 220.6277, 901.8461, 249.5107, 1   
1132.46276, 417.5171, 1147.822, 437.0664, 0   
202.474854, 192.7001, 255.5372, 191.3038, 0   
607.424561, 175.9436, 621.3883, 202.4748, 1   
783.368225, 217.8350, 783.3682, 248.5553, 1   
819.674072, 248.5553, 821.0704, 220.6277, 0   
469.183105, 325.3561, 504.0925, 303.0140, 1   
438.898468, 285.5846, 480.9846, 261.5353, 1   
751.251526, 219.2313, 749.8551, 245.7625, 1   
984.446716, 709.3601, 1001.203, 687.0181, 1   
1153.40844, 308.5996, 1168.768, 329.5452, 1   
858.772644, 255.5372, 858.7726, 223.4205, 0   
1117.10266, 456.6156, 1101.742, 434.2736, 1   
1091.96777, 476.1649, 1078.004, 452.4265, 1   
1184.12878, 414.7243, 1170.165, 395.1750, 1   
1193.90344, 458.0120, 1172.957, 469.1831, 0   
1057.05835, 650.7122, 1034.716, 675.8471, 1   
1031.92358, 618.5955, 1006.788, 647.9194, 1   
971.879272, 670.2615, 955.1227, 692.6036, 0   
1024.94165, 710.7565, 1009.581, 730.3058, 0   
904.853149, 802.9174, 906.2495, 828.0523, 0   
876.925537, 786.1609, 860.1690, 804.3139, 0   
470.579468, 682.8289, 442.6519, 703.7746, 0   
1357.27966, 427.2917, 1340.523, 402.1569, 0   
1378.22534, 406.3460, 1381.018, 372.8330, 0   
973.275635, 241.5734, 962.1046, 213.6458, 0   
1298.63183, 349.0945, 1294.442, 321.1669, 1   


filename=: 157.jpg,  aircraft number=: 67 
x-pos         , y-pos         , x-pos         , y-pos         , direction
101.935616, 314.1851, 149.4124, 312.7887, 1   
167.565399, 242.9698, 166.8415, 281.0753, 0   
228.467697, 282.5784, 227.6096, 234.5915, 0   
293.239441, 233.1951, 273.6901, 279.2756, 1   
293.239441, 307.2032, 325.3561, 286.2575, 0   
326.752502, 349.0945, 357.4728, 329.5452, 0   
431.480896, 290.4466, 466.3903, 262.5191, 1   
463.597595, 323.9597, 494.3179, 308.5996, 1   
354.726166, 393.8061, 384.0040, 374.2293, 0   
209.456741, 388.1931, 231.7987, 343.5090, 1   
110.313881, 370.0402, 152.2052, 363.0583, 1   
57.251511 , 525.0382, 57.11692, 574.1753, 1   
107.521126, 578.1005, 142.4305, 555.7585, 1   
167.565399, 516.6599, 196.8893, 492.9215, 0   
287.653931, 463.5975, 323.9597, 437.0664, 1   
316.977875, 508.2817, 354.6800, 481.7505, 1   
199.682098, 562.7404, 233.1951, 537.6056, 0   
139.637833, 629.7666, 173.1509, 603.2354, 1   
168.961777, 678.6398, 208.0603, 649.3159, 1   
202.474854, 726.1166, 238.7806, 700.9818, 1   
260.032318, 661.3538, 301.6177, 632.5593, 0   
348.713837, 550.1261, 384.0040, 526.4346, 1   
374.229370, 597.6499, 416.1207, 569.7223, 1   
263.915497, 822.4667, 305.8068, 795.9356, 1   
339.319916, 779.1790, 379.8148, 754.0442, 0   
356.076447, 807.1066, 407.7424, 805.7102, 0   
754.044250, 830.8450, 754.0442, 779.1790, 1   
1089.17504, 727.5130, 1126.877, 742.8732, 0   
1226.02014, 600.4426, 1260.929, 632.5593, 0   
1234.39843, 463.5975, 1256.740, 497.1106, 1   
1154.36303, 389.2969, 1182.921, 419.3584, 0   
1209.26355, 305.8068, 1179.939, 265.3118, 0   
1246.96582, 229.0060, 1239.983, 279.2756, 1   
1290.25354, 294.6358, 1339.126, 308.5996, 0   
1253.94775, 181.5291, 1294.442, 180.1327, 1   
741.476868, 219.2313, 744.0230, 249.5107, 1   
566.929565, 134.0523, 576.7042, 163.3762, 1   
811.295776, 222.0241, 810.1584, 249.5107, 1   
1070.19079, 341.1984, 1086.724, 368.2538, 1   
1016.56341, 263.9154, 1032.613, 287.0876, 0   
895.078491, 797.3319, 895.8338, 832.7045, 0   
1332.14489, 402.1569, 1346.108, 424.4989, 1   
1368.45068, 404.9497, 1372.639, 374.2293, 0   
411.931580, 735.8913, 437.0664, 755.4406, 1   
16.756538 , 924.4024, 44.68410, 923.0060, 0   
890.889343, 254.1408, 889.4929, 226.2132, 0   
963.501038, 229.0060, 948.1408, 209.4567, 0   
1050.07641, 121.4849, 1020.752, 122.8812, 0   
1055.66198, 266.7082, 1041.698, 244.3661, 1   
1087.77868, 249.9517, 1071.022, 227.6096, 1   
1061.24743, 393.7786, 1048.680, 374.2293, 0   
1160.39038, 330.9416, 1146.426, 311.3923, 0   
1293.04626, 252.7444, 1295.838, 217.8350, 0   
1291.64990, 349.0945, 1280.478, 321.1669, 1   
1252.55127, 361.6619, 1241.380, 340.7163, 1   
1136.65197, 434.2736, 1124.084, 414.7243, 1   
1083.58960, 474.7686, 1069.625, 455.2193, 1   
1110.12072, 494.3179, 1135.255, 481.7505, 1   
1022.14892, 621.3883, 999.8068, 646.5231, 1   
1084.98596, 675.8471, 1064.040, 699.5855, 1   
1041.69824, 734.4949, 1024.941, 751.2515, 0   
1016.56341, 710.7565, 999.8068, 730.3058, 0   
910.438660, 731.7022, 893.6821, 749.8551, 1   
976.068420, 800.1247, 950.9335, 800.1247, 1   
867.150940, 787.5573, 847.6016, 808.5030, 0   
463.597595, 681.4326, 441.2555, 698.1891, 0   
294.635803, 395.1750, 256.9335, 418.9134, 0   


filename=: 158.jpg,  aircraft number=: 31 
x-pos         , y-pos         , x-pos         , y-pos         , direction
90.764587 , 381.2112, 89.36821, 428.6881, 0   
147.301544, 429.8800, 145.7984, 381.7815, 1   
258.329987, 382.6076, 256.9335, 430.0845, 0   
314.143066, 429.8800, 314.1851, 379.8148, 1   
520.849121, 526.4346, 555.7585, 501.2998, 0   
582.289734, 448.2374, 625.5774, 446.8410, 0   
551.569397, 572.5150, 589.2716, 545.9838, 0   
552.965820, 631.1629, 589.2061, 629.7892, 0   
551.569397, 687.0181, 590.6680, 688.4144, 0   
547.119995, 742.5200, 596.2535, 741.4768, 0   
706.567383, 536.2092, 740.0805, 564.1368, 0   
744.269592, 492.9215, 773.5935, 518.0563, 0   
700.981873, 751.2515, 737.2877, 780.5754, 1   
781.971863, 794.5392, 805.7102, 840.6197, 0   
832.241455, 776.3863, 853.1871, 816.8812, 0   
777.782715, 666.0724, 818.2776, 700.9818, 1   
893.682129, 534.8128, 929.9879, 566.9295, 1   
931.384338, 490.1287, 969.0865, 520.8491, 1   
1122.68811, 392.3822, 1161.786, 406.3460, 0   
1235.79480, 449.6338, 1271.603, 464.4507, 1   
1327.95568, 485.9396, 1329.352, 530.6237, 1   
1203.67810, 498.5070, 1251.154, 519.4526, 1   
1188.31787, 548.7766, 1230.209, 566.9295, 1   
776.386353, 742.8732, 735.8913, 703.7746, 0   
773.593567, 594.8571, 741.4768, 633.9557, 0   
1128.27368, 438.4627, 1112.913, 432.8772, 1   
1045.88732, 437.0664, 1027.734, 421.7062, 0   
1005.39233, 476.1649, 988.6358, 460.8048, 0   
1094.76062, 526.4346, 1075.211, 518.0563, 1   
854.583496, 576.7042, 888.0965, 606.0281, 1   
1207.86718, 615.8027, 1167.372, 599.0462, 0   


filename=: 159.jpg,  aircraft number=: 28 
x-pos         , y-pos         , x-pos         , y-pos         , direction
181.529175, 308.5996, 235.9879, 309.9959, 0   
107.521126, 407.7424, 149.4124, 377.0221, 0   
143.826965, 467.7867, 192.7001, 434.2736, 0   
145.798462, 535.0953, 184.8784, 538.1015, 0   
146.619720, 610.2172, 192.7001, 610.2172, 0   
139.637833, 680.0361, 199.6820, 680.0361, 0   
340.716309, 424.4989, 378.4185, 456.6156, 0   
385.400391, 367.2474, 421.7062, 399.3641, 0   
385.400391, 543.1911, 425.8953, 487.3360, 1   
327.670776, 680.8938, 372.7630, 722.9799, 1   
426.873840, 739.5138, 459.9415, 796.6307, 0   
524.573853, 774.0845, 490.0030, 721.4769, 1   
427.291748, 582.2897, 471.9758, 622.7847, 1   
525.038208, 471.9758, 564.1368, 509.6780, 1   
571.118713, 416.1207, 617.1992, 456.6156, 1   
621.388306, 363.0583, 666.0724, 400.7605, 1   
800.124756, 396.5714, 825.2595, 409.1388, 0   
860.169006, 241.5734, 910.4386, 259.7263, 0   
999.806824, 314.1851, 1043.094, 332.3380, 1   
1115.70629, 358.8692, 1117.102, 414.7243, 1   
1259.53320, 417.5171, 1256.740, 358.8692, 0   
941.158936, 438.4627, 992.8249, 458.0120, 1   
959.311890, 372.8330, 1019.356, 396.5714, 1   
713.549316, 346.3018, 691.2072, 326.7525, 0   
762.422546, 294.6358, 741.4768, 276.4829, 0   
969.086548, 523.6418, 913.2313, 499.9034, 0   
